product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
1202,Peanuts,"Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken",0.082355,0.22599999999999998,-2.046,-0.226,4285207,-2.6399999999999997
1207,Other oil seeds,"Other oil seeds and oleaginous fruits, whether or not broken",0.118635,0.241,-2.014,-0.294,9097588,-2.65
2305,Solid peanut residues,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of peanut (ground-nut) oil",0.003712,0.20699999999999996,-2.243,-0.0,3651,-2.8249370277078083
0703,"Onions, shallots, garlic","Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled",0.107176,0.248,-2.135,-0.29,11149190,-2.835325365205843
2530,Mineral substances n.e.c.,Mineral substances not elsewhere specified or included,0.08315,0.22599999999999998,-2.254,-0.001,14289269,-2.9083870967741934
2709,"Petroleum oils, crude","Petroleum oils and oils obtained from bituminous minerals, crude",0.121741,0.22799999999999998,-2.269,-0.172,1599367354,-2.9353169469598965
5102,Animal hair,"Fine or coarse animal hair, not carded or combed",0.0,0.21899999999999997,-2.38,-0.001,0,-3.043478260869565
1802,Cocoa residues,"Cocoa shells, husks, skins and other cocoa waste",0.062689,0.22899999999999998,-2.38,0.0,411883,-3.082901554404145
2617,Other ores,Other ores and concentrates,0.0,0.23099999999999998,-2.455,-0.312,0,-3.188311688311688
2602,Manganese > 47% by weight,Containing 47 percent or more by weight of manganese,0.000458,0.241,-2.446,-0.31,33273,-3.2184210526315793
2610,Chromium ore,Chromium ores and concentrates,0.0,0.237,-2.469,-0.001,0,-3.231675392670157
5310,Woven fabrics of jute or of other textile bast fibers,Woven fabrics of jute or of other textile bast fibers of heading 5303,0.001016,0.29000000000000004,-2.31,-0.115,2168,-3.248945147679325
2612,Uranium ore,Uranium or thorium ores and concentrates,0.182004,0.22899999999999998,-2.538,-0.114,1934326,-3.287564766839378
5201,Raw cotton,"Cotton, not carded or combed:",0.039647,0.25,-2.562,-0.361,7466419,-3.4114513981358185
