product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
3506,Glues and adhesives,"Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",0.224268,0.16200000000000003,0.834,1.069,35916982,0.9940405244338498
8409,Parts suitable for use with spark-ignition engines,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,0.516099,0.17400000000000004,0.82,0.916,438217699,0.9915356711003628
5602,Felt,"Felt, whether or not impregnated, coated, covered or laminated",0.235729,0.15900000000000003,0.831,1.145,3974075,0.9869358669833729
2826,Flourides,"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts",0.24644,0.16700000000000004,0.812,0.985,5048469,0.9736211031175062
7205,Powders of iron or steel,"Granules and powders, of pig iron, spiegeleisen, iron or steel",0.302251,0.16100000000000003,0.815,1.022,8264800,0.9702380952380952
8707,Vehicle Bodies,"Bodies (including cabs), for the motor vehicles of headings 8701 to 8705",0.34419,0.15800000000000003,0.804,1.033,42428352,0.9537366548042705
6806,Mineral wools and insulating materials,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.306488,0.15800000000000003,0.801,0.95,19712633,0.9501779359430605
7009,Glass mirrors,"Glass mirrors, whether or not framed, including rear-view mirrors",0.248749,0.14600000000000002,0.809,0.86,25305282,0.9461988304093568
0103,Swine,Live swine,0.348448,0.15200000000000002,0.794,0.708,20210068,0.9352179034157834
9009,Electrostatic photo-copyers,"Electrostatic photo-copyers, direct process",0.347482,0.17500000000000004,0.753,0.877,6538894,0.9116222760290558
7326,Other articles of iron or steel,Other articles of iron or steel,0.291864,0.16600000000000004,0.761,1.013,231163895,0.9113772455089821
