product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
1604,Prepared or preserved fish,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2.012145,0.265,-1.145,0.0,459370839,-1.5557065217391304
6204,Women's suits and pants,"Women's or girls' suits, ensembles, suit-type jackets, blazers, dresses, skirts,divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear)",1.096914,0.26,-1.166,0.0,939337625,-1.573549257759784
3301,Essential oils,"Essential oils (terpeneless or not), including concretes and absolutes; resinoids; extracted oleoresins; concentrates of essential oils in fats, in fixed oils, in waxes or the like, obtained by enfleurage or maceration; terpenic by-products of the deterpe",2.459285,0.24,-1.198,-0.0,165208647,-1.574244415243101
1804,Cocoa butter,"Cocoa butter, fat and oil",9.214761,0.255,-1.175,0.0,601157988,-1.5750670241286864
8905,"Special function vessels, n.e.c.","Light-vessels, fire-floats,dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms",2.962256,0.271,-1.154,0.0,752018309,-1.580821917808219
6212,Brassieres,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted",2.887732,0.281,-1.154,0.0,399632582,-1.6027777777777776
0304,Fish fillets,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",2.382468,0.254,-1.216,-0.0,724810161,-1.6278447121820616
5203,"Cotton, carded or combed","Cotton, carded or combed:",5.693365,0.272,-1.189,-0.0,15979454,-1.6310013717421126
6203,Men's suits and pants,"Men's or boys' suits, ensembles, suit-type jackets,blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear)",1.352974,0.275,-1.207,-0.0,780380686,-1.6625344352617082
5513,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight not exceeding 170 g/m2",2.894529,0.31399999999999995,-1.152,0.0,63336014,-1.6768558951965062
6101,"Men's overcoats, knit","Men's or boys' overcoats, carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles, knitted or crocheted, other than those of heading 6103",2.220798,0.264,-1.244,0.0,78812951,-1.6879240162822253
1302,Vegetable saps and extracts,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products",1.584937,0.253,-1.274,0.0,159921587,-1.7032085561497325
1516,"Vegetable fats, hydrogenated","Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinized, whether or not refined, but not further prepared",17.148161,0.28600000000000003,-1.218,0.0,1207326609,-1.7034965034965035
8001,Unwrought tin,Unwrought tin,27.75647,0.29000000000000004,-1.213,0.0,1766751453,-1.7060478199718707
6110,"Sweaters, pullovers, sweatshirts etc., knit","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted",1.319302,0.271,-1.251,0.0,948461916,-1.713698630136986
6205,Men's shirts,Men's or boys' shirts,2.589146,0.277,-1.243,0.0,400438620,-1.716850828729282
6102,"Women's overcoats, knit","Women's or girls' overcoats, carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles, knitted or crocheted, other than those of heading 6104",2.481254,0.263,-1.299,0.0,122909865,-1.7601626016260161
1513,Coconut & palm kernel oil,"Coconut (copra), palm kernel or babassu oil, and fractions thereof, whether or not refined, but not chemically modified",28.378319,0.30900000000000005,-1.228,0.0,1974385913,-1.7745664739884395
2523,Cements,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers",2.36181,0.253,-1.343,-0.0,399474196,-1.7954545454545454
3605,Matches,Matches,2.07643,0.266,-1.326,-0.0,4957323,-1.8040816326530613
4601,Products of plaiting materials,"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting materials, plaits and similar products of plaiting materials, bound together in parallel strands or woven, in sheet form, whether or not being finished",1.994457,0.261,-1.343,0.0,12899879,-1.8148648648648649
5206,Cotton yarn of < 85%,"Cotton yarn (other than sewing thread), containing less than 85 percent by weightof cotton, not put up for retail sale",4.507291,0.28200000000000003,-1.305,0.0,79264227,-1.8150208623087623
6207,Men's undergarments,"Men's or boys' singlets and other undershirts, underpants, briefs, nightshirts, pajamas, bathrobes,dressing gowns and similar articles",1.28356,0.275,-1.32,-0.0,21229525,-1.8181818181818183
6111,"Babies' garments, knit","Babies' garments and clothing accessories, knitted or crocheted",1.138333,0.275,-1.321,-0.0,97591739,-1.8195592286501376
0303,"Frozen fish, excluding fillets","Fish, frozen, excluding fish fillets and other fish meat of heading 0304",1.853356,0.265,-1.347,-0.0,487845194,-1.830163043478261
1521,Vegetable waxes and beeswax,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or colored",1.276945,0.259,-1.358,-0.0,4679746,-1.830188679245283
0508,Coral and shells,"Coral and similar materials, unworked or simply prepared but not otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared but not cut to shape, powder and waste thereof",9.188906,0.266,-1.399,0.0,19975796,-1.9034013605442177
0307,Molluscs,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; flours, meals and pellets of aquatic invertebra",4.560023,0.272,-1.408,-0.0,625167684,-1.9314128943758573
0901,Coffee,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion",1.850586,0.272,-1.411,-0.0,875594196,-1.935528120713306
0905,Vanilla,Vanilla beans,2.325238,0.261,-1.462,0.0,14633056,-1.9756756756756757
7403,Refined copper and copper alloys,"Refined copper and copper alloys, unwrought (other than master alloys of heading 7405)",1.142551,0.253,-1.48,0.0,1149103794,-1.9786096256684491
4602,Basketwork,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from articles of heading 4601; articles of loofah",2.735905,0.269,-1.453,0.0,78032167,-1.9849726775956285
6104,"Women's suits, knit","Women's or girls' suits, ensembles, suit-type jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear), knitted or crocheted",1.861479,0.273,-1.464,0.0,830635795,-2.010989010989011
6106,"Women's shirts, knit","Women's or girls' blouses and shirts, knitted or crocheted",2.638048,0.281,-1.478,-0.0,124725025,-2.052777777777778
1106,Flour of dried legumes,"Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8",2.233734,0.245,-1.566,0.0,24479832,-2.0714285714285716
0907,Cloves,"Cloves (whole fruit, cloves and stems)",14.271605,0.359,-1.35,-0.0,93102155,-2.102803738317757
2401,Unmanufactured tobacco,Unmanufactured tobacco (whether or not threshed or similarly processed); tobacco refuse,1.523403,0.266,-1.553,-0.0,197801746,-2.1129251700680274
3102,Nitrogenous fertilizers,"Mineral or chemical fertilizers, nitrogenous",1.426171,0.257,-1.575,-0.0,547618159,-2.1169354838709675
6105,"Men's shirts, knit","Men's or boys' shirts, knitted or crocheted",1.341322,0.30500000000000005,-1.493,-0.0,149056715,-2.145114942528736
0910,Spices,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices",2.06279,0.273,-1.565,-0.0,81214568,-2.1497252747252746
1703,Molasses,Molasses resulting from the extraction or refining of sugar,8.878292,0.269,-1.586,-0.0,134201135,-2.166666666666667
6103,"Men's suits, knit","Men's or boys' suits, ensembles, suit-type jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear), knitted or crocheted",1.993546,0.29000000000000004,-1.547,-0.0,346342835,-2.1758087201125176
1212,Seaweeds & edible vegetable products,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )",3.017613,0.248,-1.672,-0.0,54356884,-2.2204515272244354
1605,Prepared aquatic invertibrates,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5.278049,0.30100000000000005,-1.556,-0.0,1182628066,-2.222857142857143
0908,Nutmeg,"Nutmeg, mace and cardamoms",18.140577,0.362,-1.424,-0.0,229372764,-2.22848200312989
0904,Pepper,"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum (peppers) or of the genus Pimenta (e.g., allspice)",2.015588,0.29200000000000004,-1.597,-0.0,124237072,-2.2524682651622006
4106,Tanned skins of other animals,"Tanned or crust skins of other animals, without wool or hair on, whether or not split, but not further prepared",1.587566,0.248,-1.71,0.0,6267342,-2.2709163346613543
2702,Lignite,"Lignite, whether or not agglomerated, excluding jet",75.030182,0.363,-1.475,-0.0,7721021272,-2.311912225705329
2711,Petroleum gases,Petroleum gases and other gaseous hydrocarbons,1.54483,0.266,-1.702,-0.0,8442707061,-2.3156462585034014
0305,Preserved fish,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",1.436629,0.264,-1.78,-0.0,97033446,-2.4151967435549526
4402,Wood charcoal,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",17.625076,0.28800000000000003,-1.749,-0.0,346760320,-2.4530154277699863
5202,Cotton waste,Cotton waste (including yarn waste and garnetted stock),1.345256,0.272,-1.8,-0.0,7975033,-2.469135802469136
2701,Coal,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",14.172056,0.274,-1.816,-0.0,32822622303,-2.497936726272352
2616,Precious metal ores,Precious metal ores and concentrates,1.816438,0.281,-1.838,-0.0,259040847,-2.552777777777778
0306,Crustaceans,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crusta",3.539118,0.31000000000000005,-1.792,-0.0,1109049507,-2.5933429811866864
5205,Cotton yarn of > 85%,"Cotton yarn (other than sewing thread), containing 85 per- cent or more by weight of cotton, not put up for retail sale",1.845386,0.30900000000000005,-1.806,-0.0,263748698,-2.609826589595376
4105,Tanned sheepskins,"Tanned or crust skins of sheep or lambs, without wool on, whether or not split, but not further prepared",1.465629,0.262,-1.934,-0.0,12714179,-2.6170500676589987
1203,Copra,Copra,31.769703,0.33299999999999996,-1.753,-0.0,33305414,-2.6242514970059876
7501,Nickel mattes,"Nickel mattes, nickel oxides inters and other intermediate products of nickel metallurgy",43.939236,0.33199999999999996,-1.756,0.0,6625696328,-2.624813153961136
0801,Cashew nuts & coconuts,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled",3.398789,0.32299999999999995,-1.853,-0.0,321443985,-2.7330383480825957
2603,Copper ore,Copper ores and concentrates,7.443127,0.28500000000000003,-2.0,-0.0,8012782146,-2.793296089385475
2302,Cereal residues,"Bran, sharps (middlings) and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants",4.879646,0.273,-2.07,-0.0,194172940,-2.843406593406593
1511,Palm oil,"Palm oil and its fractions, whether or not refined, but not chemically modified",41.720264,0.33599999999999997,-1.893,-0.0,21740433933,-2.8466165413533835
1404,Vegetable products n.e.c.,Vegetable products not elsewhere specified or included,30.701469,0.30600000000000005,-2.013,-0.0,579526571,-2.8964028776978417
4001,Natural rubber,"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, sheets or strip",15.726538,0.399,-1.937,-0.0,2434102179,-3.217607973421927
6704,Wigs,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair not elsewhere specified or included",4.335752,0.31499999999999995,-2.241,-0.0,322595419,-3.266763848396501
2615,Zirconium ore,"Niobium (columbium), tantalum, vanadium or zirconium ores and concentrates",7.768913,0.32199999999999995,-2.329,-0.0,162937751,-3.430044182621502
1301,Lac,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",5.182209,0.31000000000000005,-2.393,-0.0,53153618,-3.463096960926194
